ЗА ЧЕМ ОСТАЮТСЯ НЕРЕШЕННЫМИ
"За неполучением от Иркутской общей городовой управы надлежащих сведений, затребованных от 28 сентября 1863 г. за № 4113, о скорейшем доставлении которых подтверждено Управе 21 декабря того же года за № 5127."
"За неполучением от Енисейской общей городовой управы и окружного начальника исполнительных донесений на предписания от 21 октября и 17 декабря 1863 г. за № 4505 и 5126, о скорейшем доставлении таковых подтверждений им 24 декабря того же года за № 5270 и 5273."
"За неполучением от Туруханского отдельного управления исполнительного рапорта на указ Губернского правления от 22 августа 1863 г. за № 1373, о скорейшем доставлении такового подтверждено отдельному управлению 26 июня, 5 августа и 15 ноября 1863 г. за № 2934, 3020 и 4656."
