НАЗВАНИЕ ГОРОДОВ,Домов: Казенных к.,Домов: Казенных д.,Домов: Частных к.,Домов: Частных д.,Торговых лавок к.,Торговых лавок д.,ДРУГИХ ЗДАНИЙ
В Красноярске,14,24,48,1568,10,106,"Церквей православных каменных – 6
Часовен каменных – 2
Каплица римско-католическая деревянная – 1
Церковь лютеранская каменная – 1
Еврейская молитвенная школа – 1
Домов церковных:
каменных – 2
деревянных – 1
Домов общественных
каменных – 2
деревянных – 9
Богадельня каменная – 1
Кладовые окружного казначейства каменные – 2
Корпусов, принадлежащих военному ведомству, деревянных – 16
Заводов и фабрик деревянных
кожевенных – 8
мыловаренных – 4
салотопенных – 3
маслобойный – 1
кирпичных – 11
гончарный – 1
экипажных – 3"
